date,open,high,low,close,volume
2019-12-27,53.726769,53.758333,53.606450,53.717637,161670
2019-12-30,52.187246,52.323804,52.031459,52.206254,138071
2019-12-31,50.247002,50.275005,50.145145,50.237753,211115
2020-01-01,50.099512,50.232565,49.889215,50.002986,177521
2020-01-02,48.501870,48.554306,48.470803,48.510933,180145
2020-01-03,48.483342,48.654775,48.382529,48.568048,118582
2020-01-06,49.305436,49.415677,49.186530,49.317394,217906
2020-01-07,50.799153,50.918130,50.674884,50.834565,80415
2020-01-08,51.162563,51.231730,50.929701,51.053520,200488
2020-01-09,50.957492,51.042568,50.813923,50.868133,205577
2020-01-10,48.903687,48.966213,48.752121,48.895801,146078
2020-01-13,48.839795,49.011719,48.693864,48.933655,223737
2020-01-14,48.925851,49.084473,48.892142,49.015984,160207
2020-01-15,49.663389,49.758520,49.521166,49.662262,165314
2020-01-16,48.996393,49.050035,48.911765,48.971688,177173
2020-01-17,48.529749,48.701329,48.421857,48.557035,361003
2020-01-20,47.112478,47.229044,47.049099,47.146436,227773
2020-01-21,44.994038,45.078459,44.862683,45.034082,193935
2020-01-22,44.050464,44.126575,44.017260,44.052010,129546
2020-01-23,42.540340,42.806752,42.466134,42.692931,168703
2020-01-24,42.922651,43.017517,42.855257,42.993676,132815
2020-01-27,42.518433,42.652044,42.462519,42.558463,199891
2020-01-28,42.186897,42.265783,42.021609,42.110624,168571
2020-01-29,41.244830,41.333392,41.210694,41.295240,122868
2020-01-30,38.715759,38.814240,38.616582,38.705282,166089
2020-01-31,39.920920,39.977696,39.789574,39.907359,131616
2020-02-03,39.198322,39.246713,39.023905,39.122156,169025
2020-02-04,38.882062,38.982001,38.705719,38.808564,131298
2020-02-05,37.695429,37.777709,37.642689,37.698680,163877
2020-02-06,38.424980,38.557983,38.374559,38.452406,196342
2020-02-07,38.534621,38.653058,38.465543,38.573030,160610
2020-02-10,37.932859,38.035833,37.909556,37.946581,147602
2020-02-11,37.633184,37.755276,37.525425,37.657701,171239
2020-02-12,38.992484,39.017317,38.926645,38.960130,193744
2020-02-13,38.937143,39.032154,38.805307,38.912610,123402
2020-02-14,38.814642,38.893602,38.752724,38.780217,173713
2020-02-17,38.134145,38.159838,37.964940,38.062248,226247
2020-02-18,36.750572,36.815673,36.615919,36.648166,187852
2020-02-19,36.546251,36.572058,36.517665,36.539418,165121
2020-02-20,36.849179,36.935401,36.703941,36.788507,190981
2020-02-21,37.600660,37.690714,37.555515,37.620505,182248
2020-02-24,36.029827,36.133735,35.883671,35.965898,196496
2020-02-25,35.225834,35.259574,35.103443,35.169834,98126
2020-02-26,34.822602,34.892772,34.743164,34.770008,110374
2020-02-27,34.781076,34.816864,34.677741,34.776169,209233
2020-02-28,34.648671,34.754029,34.592167,34.683443,111712
2020-03-02,34.534818,34.687035,34.454141,34.607209,179941
2020-03-03,34.898974,34.981543,34.837812,34.901070,149042
2020-03-04,34.360001,34.447196,34.212235,34.281171,126874
2020-03-05,34.923763,35.032030,34.879866,34.940002,177621
2020-03-06,35.296183,35.320650,35.219377,35.254664,171143
2020-03-09,35.081615,35.129261,34.972216,35.037260,275842
2020-03-10,36.177363,36.273033,36.119459,36.192764,139218
2020-03-11,37.426688,37.492052,37.297828,37.352934,233287
2020-03-12,37.903747,38.107028,37.821063,38.069845,177745
2020-03-13,35.770374,35.903537,35.690740,35.836102,137963
2020-03-16,36.950782,37.057792,36.928065,37.001602,198751
2020-03-17,37.560895,37.662610,37.510306,37.607136,187481
2020-03-18,39.185285,39.284204,39.105630,39.165530,164219
2020-03-19,40.179985,40.241018,40.132702,40.162512,173958
2020-03-20,41.492725,41.516216,41.423028,41.468218,140189
2020-03-23,42.255778,42.283039,42.191470,42.218030,132396
2020-03-24,43.327841,43.504253,43.198264,43.389678,196783
2020-03-25,45.093980,45.307609,44.988397,45.176529,153893
2020-03-26,45.411931,45.512792,45.352336,45.384951,159528
2020-03-27,43.941484,44.045120,43.917289,43.983063,174548
2020-03-30,43.619715,43.847170,43.519467,43.722713,173915
2020-03-31,44.142104,44.237319,44.007446,44.077881,113853
2020-04-01,44.247640,44.363163,44.046307,44.155238,224484
2020-04-02,43.173160,43.277407,42.951576,43.072553,167760
2020-04-03,41.704419,41.764801,41.609411,41.692724,154714
2020-04-06,41.124534,41.194312,41.046196,41.085958,181264
2020-04-07,41.855065,41.895469,41.666674,41.769238,172669
2020-04-08,43.087416,43.181961,42.962914,43.128911,197158
2020-04-09,44.015455,44.123087,43.856534,43.942247,186184
2020-04-10,44.916492,45.039336,44.798945,44.897944,194747
2020-04-13,44.897556,45.001321,44.775859,44.836105,228147
2020-04-14,43.315068,43.387098,43.240026,43.302981,202988
2020-04-15,43.002363,43.033164,42.818626,42.918912,156354
2020-04-16,42.720988,42.748431,42.586261,42.706669,122918
2020-04-17,42.198149,42.353014,42.110695,42.292291,246952
2020-04-20,42.441542,42.511976,42.244511,42.349310,153363
2020-04-21,42.676804,42.823996,42.637153,42.737547,144599
2020-04-22,43.569616,43.592108,43.443089,43.487877,105431
2020-04-23,43.250122,43.384634,43.170971,43.255978,177126
2020-04-24,41.714707,41.773518,41.602050,41.641251,168926
2020-04-27,41.319180,41.427446,41.162861,41.248968,111437
2020-04-28,41.322100,41.398026,41.244698,41.295456,182283
2020-04-29,42.366468,42.401466,42.229236,42.334175,143695
2020-04-30,41.890329,41.994800,41.758282,41.863790,318882
2020-05-01,42.180255,42.404289,42.110258,42.308056,141161
2020-05-04,42.573709,42.651133,42.525630,42.566154,145976
2020-05-05,42.542949,42.690414,42.452888,42.614289,130784
2020-05-06,43.441269,43.472491,43.300610,43.430117,224015
2020-05-07,42.793773,42.958985,42.705769,42.867265,148272
2020-05-08,42.309331,42.502416,42.284392,42.384666,135777
2020-05-11,42.487036,42.518184,42.361973,42.384998,194218
2020-05-12,41.920248,41.968824,41.798662,41.853108,115256
2020-05-13,42.293144,42.409957,42.251296,42.293407,190284
2020-05-14,41.712911,41.763419,41.595739,41.701353,254066
2020-05-15,41.886376,41.991413,41.776968,41.901958,187522
2020-05-18,41.863712,41.940617,41.779999,41.827956,190894
2020-05-19,41.976942,42.103206,41.921779,42.019553,202301
2020-05-20,41.705154,41.769358,41.597664,41.643081,249553
2020-05-21,41.354550,41.421968,41.239959,41.370256,220240
2020-05-22,41.434360,41.486231,41.361575,41.460470,181664
2020-05-25,41.640975,41.739277,41.550496,41.639619,204019
2020-05-26,41.609465,41.744897,41.545440,41.646394,130420
2020-05-27,43.131594,43.225483,43.020776,43.110340,197614
2020-05-28,42.236149,42.359372,42.174288,42.270221,126577
2020-05-29,42.255782,42.302656,42.169135,42.226107,148485
2020-06-01,40.995281,41.018068,40.835272,40.920641,75309
2020-06-02,41.193733,41.342222,41.112266,41.238228,179936
2020-06-03,40.325557,40.403147,40.275803,40.333457,138556
2020-06-04,40.145987,40.196855,40.083187,40.118225,214869
2020-06-05,39.802924,39.859028,39.746347,39.828964,179431
2020-06-08,40.092430,40.118763,40.002907,40.064526,215566
2020-06-09,39.664345,39.718771,39.549224,39.631328,124132
2020-06-10,39.232951,39.331498,39.060167,39.169305,210996
2020-06-11,40.290326,40.439769,40.266536,40.326982,275533
2020-06-12,40.511119,40.679723,40.466186,40.568489,197015
2020-06-15,40.104664,40.235521,40.065190,40.123176,198310
2020-06-16,39.873162,40.041709,39.803156,39.931128,169803
2020-06-17,41.319877,41.395000,41.219927,41.284920,142747
2020-06-18,41.028639,41.143357,40.933347,41.100262,196869
2020-06-19,40.686295,40.787812,40.499565,40.544409,111689
2020-06-22,40.077272,40.118724,39.920069,39.999518,146614
2020-06-23,39.570685,39.616905,39.462719,39.569939,104530
2020-06-24,39.160152,39.202568,39.000673,39.109267,136500
2020-06-25,38.031326,38.193077,37.921150,38.124930,191092
2020-06-26,37.422864,37.471685,37.191038,37.281751,184674
2020-06-29,36.641624,36.706563,36.540311,36.674092,164839
2020-06-30,37.115535,37.182863,37.075215,37.122244,169837
2020-07-01,36.745206,36.946714,36.708683,36.847786,101573
2020-07-02,36.730415,36.801171,36.684695,36.703642,148280
2020-07-03,37.600159,37.764193,37.514915,37.662660,137264
2020-07-06,38.672008,38.710281,38.556158,38.666112,138031
2020-07-07,38.425430,38.492108,38.388259,38.456826,189074
2020-07-08,37.919921,38.054966,37.840579,37.981322,131251
2020-07-09,37.290839,37.397801,37.202603,37.335886,139920
2020-07-10,37.881958,37.963421,37.762378,37.869133,96590
2020-07-13,37.650343,37.816656,37.570632,37.722855,151216
2020-07-14,37.397944,37.529039,37.288527,37.439997,124000
2020-07-15,36.878013,36.983323,36.791193,36.841359,166009
2020-07-16,36.426032,36.480513,36.234504,36.284388,128312
2020-07-17,36.553919,36.591057,36.459900,36.527751,167064
2020-07-20,35.533806,35.649562,35.481970,35.582764,156972
2020-07-21,36.290938,36.339142,36.272663,36.310934,247214
2020-07-22,35.933714,35.977630,35.848311,35.932012,184297
2020-07-23,35.814105,35.869426,35.728893,35.832886,102753
2020-07-24,34.938018,34.990125,34.808154,34.890756,118631
2020-07-27,34.902084,34.929239,34.843162,34.890702,165016
2020-07-28,34.716836,34.736958,34.607019,34.669623,128996
2020-07-29,34.626941,34.717486,34.578466,34.643281,77490
2020-07-30,35.763884,35.836328,35.673640,35.692918,228065
2020-07-31,35.820626,35.910939,35.752347,35.829573,194863
2020-08-03,35.218784,35.346030,35.190277,35.270165,185395
2020-08-04,34.891321,34.918736,34.753389,34.777737,139828
2020-08-05,35.108864,35.248458,35.024998,35.205237,181120
2020-08-06,36.105841,36.175672,36.086930,36.145895,136476
2020-08-07,36.326226,36.455232,36.220970,36.360425,171307
2020-08-10,37.015473,37.103098,36.810785,36.876726,129295
2020-08-11,37.442201,37.479786,37.230558,37.340996,237773
2020-08-12,38.517775,38.569900,38.406865,38.431653,109912
2020-08-13,36.944594,37.070731,36.872227,36.962928,221476
2020-08-14,37.607950,37.682617,37.420120,37.471581,164345
2020-08-17,38.250965,38.346703,38.130112,38.229842,144009
2020-08-18,37.277949,37.321246,37.171157,37.223383,169693
2020-08-19,36.585058,36.622563,36.533094,36.575200,195504
2020-08-20,35.960861,36.051992,35.865785,35.963529,229047
2020-08-21,35.435575,35.527471,35.384667,35.448963,176008
2020-08-24,35.104792,35.193175,35.085763,35.115835,130264
2020-08-25,35.328545,35.395019,35.244242,35.296329,165034
2020-08-26,35.944950,36.013567,35.848416,35.925163,256324
2020-08-27,36.722406,36.810046,36.680693,36.724139,227958
2020-08-28,36.201176,36.243713,36.062324,36.119392,204268
2020-08-31,35.361620,35.568773,35.338926,35.519687,198574
2020-09-01,36.509215,36.607027,36.409437,36.481313,193854
2020-09-02,37.007911,37.054992,36.879730,36.968111,217442
2020-09-03,37.102656,37.171881,36.982141,37.038933,145196
2020-09-04,37.398850,37.486892,37.340860,37.402490,115986
2020-09-07,37.400978,37.513174,37.362370,37.389317,165586
2020-09-08,37.851148,37.911264,37.757273,37.795252,132667
2020-09-09,37.633907,37.693001,37.516623,37.549918,125021
2020-09-10,37.745796,37.861247,37.681469,37.762820,135934
2020-09-11,36.656478,36.748623,36.575001,36.641804,302951
2020-09-14,36.238348,36.322699,36.043506,36.147334,168388
2020-09-15,35.553627,35.726403,35.529341,35.667264,178167
2020-09-16,35.371791,35.454819,35.301059,35.408439,119899
2020-09-17,34.839725,34.910165,34.700150,34.763289,102648
2020-09-18,34.457102,34.549811,34.339128,34.400726,132619
2020-09-21,33.403076,33.493580,33.287373,33.376919,233176
2020-09-22,33.732947,33.781695,33.698747,33.755661,176940
2020-09-23,33.663431,33.760968,33.643167,33.708017,189027
2020-09-24,32.550669,32.633702,32.479686,32.579561,195759
2020-09-25,32.119402,32.213962,32.001319,32.044993,140387
2020-09-28,32.240237,32.341492,32.222700,32.270658,230266
2020-09-29,31.932861,31.981339,31.891975,31.928004,138940
2020-09-30,31.455742,31.509142,31.415689,31.491345,231320
2020-10-01,31.491667,31.551925,31.387679,31.451907,181784
2020-10-02,31.652254,31.701300,31.622771,31.677853,104061
2020-10-05,30.778871,30.862987,30.731698,30.783377,134995
2020-10-06,31.054968,31.207721,31.001983,31.133583,104168
2020-10-07,30.569860,30.694622,30.519478,30.644020,217688
2020-10-08,30.640898,30.689097,30.550620,30.640545,161751
2020-10-09,30.565417,30.710313,30.546657,30.626294,93238
2020-10-12,30.406537,30.443668,30.223609,30.310826,178784
2020-10-13,29.608623,29.733806,29.550743,29.700466,142302
