date,symbol,open,high,low,close,volume
2019-02-26,ALFA,42.0008004990383,42.04928051981796,41.885628604646236,41.95590351247955,106345
2019-02-27,ALFA,40.597120509634394,40.64248564006234,40.48362389105719,40.594257566345,144972
2019-02-28,ALFA,41.34356112139212,41.4579023810561,41.17419541895153,41.26784467818631,139640
2019-03-01,ALFA,40.771879528290405,40.859588749872024,40.745153232417614,40.8137196184815,211710
2019-03-04,ALFA,39.65531006945312,39.73248521425928,39.620879044680755,39.68566112201486,126281
2019-03-05,ALFA,38.822740604102044,39.061435521284594,38.80256815368884,38.96797101208721,134551
2019-03-06,ALFA,38.11564371298878,38.177556843841224,37.984057743824735,38.06312644674686,147948
2019-03-07,ALFA,38.19718521062678,38.29045419572975,38.11739155712605,38.179210707572146,140781
2019-03-08,ALFA,38.55951709763858,38.6826840612904,38.527293405566894,38.6570383869415,229191
2019-03-11,ALFA,39.288709912770194,39.460336738794126,39.174975568319454,39.392623655622074,122437
2019-03-12,ALFA,40.09519995502482,40.17119884272628,40.022060323698,40.14775119098881,148026
2019-03-13,ALFA,40.84648733949417,40.873308491368206,40.75284713620375,40.797917952095744,176842
2019-03-14,ALFA,40.611810423059936,40.74250265028342,40.5406784745263,40.630115945244555,202864
2019-03-15,ALFA,40.06271056961863,40.14515073051947,39.974610632614834,40.11113194091636,147995
2019-03-18,ALFA,38.81192338866778,38.94175991251858,38.78511995025544,38.87058585997857,100757
2019-03-19,ALFA,39.723999826039666,39.84750205466643,39.67685699037371,39.786718333128206,156760
2019-03-20,ALFA,39.5325524916344,39.70180296092567,39.43303270132031,39.64755090494984,228206
2019-03-21,ALFA,39.24529144124018,39.424601290604805,39.180569591008926,39.31649730367928,174651
2019-03-22,ALFA,40.24606475495227,40.33315323653819,40.170947774945276,40.31079854089051,172664
2019-03-25,ALFA,39.60769084571829,39.69322263283269,39.50457977811942,39.56717663446076,124772
2019-03-26,ALFA,40.26529992308761,40.392451928330225,40.240748162233245,40.27531174453071,121610
2019-03-27,ALFA,40.48559336089858,40.61282701242272,40.448574368754485,40.53579196406644,163490
2019-03-28,ALFA,39.8090865508039,39.92222621026384,39.60761657345118,39.67164081350701,113937
2019-03-29,ALFA,39.5780524561813,39.64248993519839,39.537565546645745,39.61750536548314,197865
2019-04-01,ALFA,40.514410322504915,40.5770854385894,40.418332409832004,40.443607544155455,131707
2019-04-02,ALFA,41.233608531183194,41.28104344672095,41.02626288816209,41.133585519934904,161754
2019-04-03,ALFA,42.35413887037767,42.55290873987363,42.229067889345494,42.454115787312254,101575
2019-04-04,ALFA,42.77075822790219,42.897070658534645,42.659831672132476,42.76601357621364,147494
2019-04-05,ALFA,45.876014222643896,45.96405558998834,45.755155592504565,45.91165546265014,120998
2019-04-08,ALFA,45.00327866549268,45.1399334206175,44.9535526155941,45.0437453625077,91081
2019-04-09,ALFA,44.715862018117306,44.76036521515787,44.54900370308561,44.678641795327984,186364
2019-04-10,ALFA,44.58996106445208,44.71705558199749,44.54571381018444,44.63166068141933,245312
2019-04-11,ALFA,43.300268568767834,43.40443058729777,43.175625518700954,43.332505941237756,215856
2019-04-12,ALFA,44.28947565234893,44.43044853645422,44.15718085227628,44.300647050331435,192995
2019-04-15,ALFA,45.13328010647493,45.24985321928511,45.030407504546936,45.15857337386302,146747
2019-04-16,ALFA,45.107192046323156,45.24881275779699,44.973996853462545,45.18673675834069,199082
2019-04-17,ALFA,44.74633688154766,44.78147347105684,44.6069971671864,44.692979731613555,221010
2019-04-18,ALFA,43.39076968935325,43.42887186497763,43.27286061044052,43.322632009354166,168418
2019-04-19,ALFA,42.642727366872855,42.68806905159392,42.55288631799134,42.62075943900782,121044
2019-04-22,ALFA,43.2762630683767,43.349538523532225,43.1904071888761,43.30072057005945,143652
2019-04-23,ALFA,43.07249423515323,43.23135669572192,43.04308847513789,43.11810526129392,249116
2019-04-24,ALFA,42.6981743613579,42.82462982280881,42.610392971114116,42.74328691269869,159741
2019-04-25,ALFA,43.357823302167624,43.43623494045203,43.077465354293096,43.20504746554952,70884
2019-04-26,ALFA,44.339972467154766,44.37486457493526,44.234501845905456,44.27768450450525,112732
2019-04-29,ALFA,44.47107504428907,44.645199246711286,44.360720614526436,44.52718665170466,146369
2019-04-30,ALFA,44.84312296043677,44.94657764860784,44.707873921287565,44.8320473492398,210861
2019-05-01,ALFA,46.12640923687643,46.182389788640094,45.9945221175882,46.151506543250974,152012
2019-05-02,ALFA,46.37278931949336,46.478036433745054,46.19783703762026,46.33221617164961,211844
2019-05-03,ALFA,46.08043421433217,46.16609062410742,45.95985257282469,46.04289780386284,142694
2019-05-06,ALFA,46.78415444649486,46.817105151712134,46.5707592724924,46.70823420624072,99600
2019-05-07,ALFA,46.40859035243162,46.54435026102836,46.29752180932386,46.46787568010165,143933
2019-05-08,ALFA,46.12827969398892,46.207239348584345,46.07933229212576,46.121033943593545,177413
2019-05-09,ALFA,47.256513623968495,47.42411162892438,47.176543776210075,47.38078491688551,173769
2019-05-10,ALFA,47.01321201964974,47.236958792327286,46.9052777740197,47.10204697248654,118921
2019-05-13,ALFA,44.61906421317657,44.736186509482444,44.51013727308714,44.559970951783285,149074
2019-05-14,ALFA,44.830229212087765,44.99178482939554,44.73601678369362,44.89424956517114,318433
2019-05-15,ALFA,44.47710185184602,44.60700996034805,44.38074215741749,44.53327448532691,119573
2019-05-16,ALFA,44.27335392471102,44.341616800379114,44.23320908939592,44.27390367872393,191986
2019-05-17,ALFA,44.75326573167799,44.84847533594303,44.6211639970947,44.70667504821466,96358
2019-05-20,ALFA,44.49030079659267,44.644251744621855,44.38223086276391,44.561208382452946,201984
2019-05-21,ALFA,44.53890401513611,44.80202835060137,44.46108389783771,44.77267168145006,130211
2019-05-22,ALFA,42.866413225656906,42.99889726775673,42.843682976031474,42.92244138481082,179965
2019-05-23,ALFA,42.167137978032365,42.273230878505984,42.0690222015441,42.09101880687754,117844
2019-05-24,ALFA,43.3813107531925,43.45280747816983,43.298613187751265,43.35899376738488,175030
2019-05-27,ALFA,43.43795660294267,43.465317800146735,43.229811393151294,43.35186793445936,129681
2019-05-28,ALFA,41.794530669371994,41.96883476247973,41.749739807341015,41.865606923947055,136112
2019-05-29,ALFA,40.84260370520458,40.984369994746004,40.757409741478085,40.9432871133238,181769
2019-05-30,ALFA,40.13633035799955,40.18234875134486,40.066180086130394,40.108502163562626,146152
2019-05-31,ALFA,40.2182304240784,40.25490003447706,40.15132296876381,40.203755700815606,178991
2019-06-03,ALFA,39.86773600862349,39.92058219420872,39.74506193215755,39.849471741240556,155172
2019-06-04,ALFA,39.36601641034317,39.46017514902707,39.219714680211304,39.311000862607095,165524
2019-06-05,ALFA,39.34796142497291,39.41872734259649,39.29404846479557,39.32308849460314,181910
2019-06-06,ALFA,39.75231802689684,39.79255544982977,39.66570345943967,39.72814637422847,149118
2019-06-07,ALFA,39.56410576907561,39.67071422710836,39.49907535328139,39.521718310391506,126878
2019-06-10,ALFA,39.08626714252462,39.191759204486765,38.990349407057195,39.0568329388211,142475
2019-06-11,ALFA,38.771483847849915,38.87525363313623,38.63819398859701,38.72168122579544,219429
2019-06-12,ALFA,39.066509613933505,39.109365204959744,38.97643982256118,39.00749980012704,167551
2019-06-13,ALFA,39.09985775283683,39.16351616713815,38.96255166782863,39.01023045315844,131765
2019-06-14,ALFA,39.61359325100218,39.76967468831755,39.55438710871919,39.6522060532768,179942
2019-06-17,ALFA,38.74375029546311,38.83789881712868,38.607483279005294,38.7158422453537,182970
2019-06-18,ALFA,38.07856753206882,38.12136890766851,37.96497392784941,38.09973136336051,185349
2019-06-19,ALFA,38.68304425484911,38.75715111464934,38.65935946830521,38.73147170434367,127457
2019-06-20,ALFA,38.05453287140328,38.15716322128011,37.96310610236745,38.09393382644613,137228
2019-06-21,ALFA,39.25420490520791,39.363058798322626,39.169018088647746,39.22508289839685,137419
2019-06-24,ALFA,40.43313044683568,40.50780051223052,40.347929662023205,40.40777946134628,148722
2019-06-25,ALFA,41.63988444264931,41.712526523142266,41.51561070971069,41.61488978894892,186228
2019-06-26,ALFA,40.8484335592225,40.89347418739535,40.73421863971157,40.86226831666707,175263
2019-06-27,ALFA,40.93765538537437,41.02534180704499,40.81965550648695,40.93744569858796,178760
2019-06-28,ALFA,40.57465990043258,40.67833862074385,40.44621868231078,40.52495081875915,228320
2019-07-01,ALFA,41.23444573038911,41.386740660091085,41.17701427486804,41.32677344470848,193343
2019-07-02,ALFA,42.84447816196172,42.94897711356552,42.7371209003447,42.84289455372488,157086
2019-07-03,ALFA,43.65105263272585,43.77812921199836,43.59595333387657,43.64516340654923,121058
2019-07-04,ALFA,43.712691090351036,43.75681538660226,43.579948318697646,43.66335340456818,136129
2019-07-05,ALFA,43.25174517548273,43.41789576490821,43.191346442286765,43.33952386038299,152447
2019-07-08,ALFA,44.04218020744111,44.095816751780724,43.849519113515285,43.943627806190875,200242
2019-07-09,ALFA,42.85391819329793,42.96028744842576,42.793023308236165,42.84019024126217,161646
2019-07-10,ALFA,43.35203276834212,43.43630840103743,43.29228057306949,43.3347044845236,138130
2019-07-11,ALFA,42.49499292137349,42.609310628328885,42.376194016191796,42.520593279491706,135506
2019-07-12,ALFA,43.122249571741975,43.229830330347305,43.054966635594944,43.08747653336187,159948
2019-07-15,ALFA,42.954984698560004,43.018984454895026,42.876089547517395,42.95189512255231,203311
2019-07-16,ALFA,42.69029819370461,42.80930701253745,42.56818611409581,42.61302063490746,242257
2019-07-17,ALFA,41.74760729952743,41.91474259328589,41.7226704138249,41.83807130823878,154594
2019-07-18,ALFA,41.546378747952815,41.58355806456325,41.510933822920656,41.53544168758144,160944
2019-07-19,ALFA,42.05809516368594,42.15229468960845,41.99291044749599,42.0323390693744,120152
2019-07-22,ALFA,42.960652500121526,43.07937359842427,42.84607962387811,42.972665878069314,264288
2019-07-23,ALFA,43.43331283747672,43.51583857539897,43.38092371191525,43.45969281603783,114662
2019-07-24,ALFA,44.70692330807107,44.849499066201155,44.57833958330113,44.731276621742204,218145
2019-07-25,ALFA,47.201757213878345,47.332286977266406,47.09718482269169,47.18939553154203,148548
2019-07-26,ALFA,46.75249441708172,46.93566303466529,46.67808616369922,46.87977010284207,140106
2019-07-29,ALFA,46.75580820929979,46.894149466774444,46.597173545028426,46.68822595447244,123315
2019-07-30,ALFA,45.27633327582251,45.34755790907113,45.19520958845314,45.30896469258433,297304
2019-07-31,ALFA,46.47445375444156,46.52116240091589,46.354170965650894,46.46554612124819,172021
2019-08-01,ALFA,47.786714377310275,47.83261648393361,47.702804411630744,47.76041494242812,163622
2019-08-02,ALFA,46.87293012582251,47.0382258127244,46.80812239491866,46.909928365402,203146
2019-08-05,ALFA,47.52308784582652,47.6339472106943,47.39310099669925,47.53243070682744,138315
2019-08-06,ALFA,48.62382175468491,48.8156507596486,48.48445901182261,48.77271805232206,162829
2019-08-07,ALFA,49.06966514780425,49.14821628711834,48.881955031983885,49.01583667106414,165063
2019-08-08,ALFA,49.98712521488529,50.089011226051824,49.82898603908271,49.90627188910169,143195
2019-08-09,ALFA,49.97309444550306,50.13643100802357,49.85061470082087,50.100926474822806,219676
2019-08-12,ALFA,48.81925993492003,48.9812326332736,48.736714410001774,48.84904511823099,154096
2019-08-13,ALFA,49.85547759438204,50.07294019205019,49.76853713820739,49.947621169069755,110383
2019-08-14,ALFA,51.35352937515658,51.45778570212323,51.30157499548655,51.367224415628904,150938
2019-08-15,ALFA,52.22740695616377,52.37979694792504,52.07344515250467,52.17664145795377,173216
2019-08-16,ALFA,51.22943917970608,51.3085580509945,51.10430176809453,51.15368245083589,130173
2019-08-19,ALFA,50.44991228351872,50.599257937842225,50.2982279612251,50.36515881244412,132767
2019-08-20,ALFA,49.29250724056962,49.399462122632784,49.06603973786785,49.19579736790764,141979
2019-08-21,ALFA,49.9915212683824,50.11255599437618,49.94064542094738,50.00820496409986,220865
2019-08-22,ALFA,51.27999444454857,51.415366804952534,51.24523195615536,51.36837053829789,144092
2019-08-23,ALFA,51.83062766408898,51.97975471464333,51.795770583160156,51.839538126451586,232647
2019-08-26,ALFA,52.93473711512035,53.01777711930166,52.73367750701255,52.884502060324884,139561
2019-08-27,ALFA,51.84660978637395,51.9892677274591,51.7549812161314,51.94222970053819,176531
2019-08-28,ALFA,52.24291313289215,52.27068122338588,52.033744764302696,52.11314070692044,145573
2019-08-29,ALFA,50.71633915006489,50.81266921737137,50.52012683338943,50.64812459419065,196520
2019-08-30,ALFA,49.83040053009412,49.93648992537158,49.70136147792603,49.84584530277751,123060
2019-09-02,ALFA,50.73051478398679,50.90138954388359,50.66301897130335,50.78466687525215,195969
2019-09-03,ALFA,50.490664353785725,50.67914971849483,50.37786593028474,50.541391819888915,167454
2019-09-04,ALFA,51.85760013685115,51.8938235242062,51.725942310679415,51.851828545038735,138690
2019-09-05,ALFA,52.43410428161112,52.574300764040274,52.322072173512424,52.45215327233035,156130
2019-09-06,ALFA,55.64091937986157,55.694809271732396,55.51286400155264,55.56170205352647,238819
2019-09-09,ALFA,55.654981120247704,55.83093617240402,55.505285488495865,55.683628328070775,168461
2019-09-10,ALFA,54.11777684652011,54.2556504761091,53.976853365675304,54.076772986535026,136532
2019-09-11,ALFA,54.04741826369969,54.149862656264915,53.98222729112789,54.04976333841606,120430
2019-09-12,ALFA,53.0020421074486,53.12265392530019,52.89779880780194,52.98061123636868,184674
2019-09-13,ALFA,54.071479192435675,54.15969805167239,54.0393646417576,54.09014487133066,170921
2019-09-16,ALFA,54.20746275126436,54.29841852346747,54.105593628508615,54.149978579166145,193639
2019-09-17,ALFA,54.06492756093054,54.20301437310127,53.87603063587019,54.0063948835875,112921
2019-09-18,ALFA,53.91521221684465,54.00407327437659,53.85110151552124,53.8780421037177,121410
2019-09-19,ALFA,54.78360597292233,54.86000147387225,54.64936131945577,54.73372868638939,216797
2019-09-20,ALFA,54.15199383427517,54.32292761980642,54.0541804170968,54.22881182937755,176810
2019-09-23,ALFA,55.15924534870407,55.30103898069109,55.09741673282725,55.13251332170942,185971
2019-09-24,ALFA,56.473556025533654,56.54911877965495,56.20262366191244,56.367933642030785,127941
2019-09-25,ALFA,56.01861315959578,56.07095717484525,55.9177184510376,55.97735187005787,127357
2019-09-26,ALFA,54.82774531332564,55.037847203040876,54.75863511585683,54.91264444896364,208525
2019-09-27,ALFA,54.333004351259326,54.4764322008309,54.264552574481485,54.33706060003531,210995
2019-09-30,ALFA,55.19606594381897,55.23755095904339,55.105677557613056,55.16503743580981,123985
2019-10-01,ALFA,55.22179220682329,55.345396663996496,55.193977842977375,55.28460100195949,118202
2019-10-02,ALFA,55.91869005924558,56.08075593672554,55.788770700498624,56.032851772194235,158395
2019-10-03,ALFA,58.12960008054714,58.23684193075243,57.960029424899346,58.15717511918134,133274
2019-10-04,ALFA,58.38783822139998,58.54783088656409,58.32590427324888,58.452793807383124,132581
2019-10-07,ALFA,57.48082790587565,57.618411181273544,57.356806238108895,57.48205995031414,119032
2019-10-08,ALFA,58.644419561785675,58.90983127087923,58.50632715333099,58.78474503646505,144768
2019-10-09,ALFA,58.91121370436467,59.03211845005152,58.70707575337848,58.86135509971398,121945
2019-10-10,ALFA,59.905067558420484,60.04494994602559,59.81182094814312,59.962145978067504,123766
2019-10-11,ALFA,61.423933832429064,61.58385834640562,61.25521132522499,61.33232613104029,175360
2019-10-14,ALFA,60.09920091211111,60.22507484799715,60.020276367616596,60.124173382891264,160524
2019-10-15,ALFA,61.90451160682411,62.08935597943508,61.763273162055526,61.90686924138614,183729
2019-10-16,ALFA,63.09148228697453,63.23946439640834,62.93110697772253,63.107862078863995,107768
2019-10-17,ALFA,62.26301333810523,62.37818813491861,62.203612249194144,62.32735009299238,163157
2019-10-18,ALFA,62.97350272821578,63.11144265345517,62.65128013065045,62.74083341736036,273459
2019-10-21,ALFA,63.04756464016792,63.17732220950842,62.87387802570757,63.09449427876489,148291
2019-10-22,ALFA,63.237314092337,63.37743647065056,62.98146827414524,63.140375791997485,200022
2019-10-23,ALFA,64.21495685481136,64.36382956218323,64.02474277678023,64.32047094809126,199586
2019-10-24,ALFA,66.34155207504213,66.40372761600807,66.14636359106325,66.30454107338399,202055
2019-10-25,ALFA,66.37726217987218,66.5524545519408,66.23125104265594,66.32961706898429,169679
2019-10-28,ALFA,68.2206189161443,68.29595183506059,68.08577441021022,68.22309305838196,187497
2019-10-29,ALFA,69.6082766748903,69.84856908272263,69.45844237881363,69.66794776536274,193833
2019-10-30,ALFA,69.9963906950485,70.10795112451183,69.9476634397729,70.02404899376316,190777
2019-10-31,ALFA,70.2566326176808,70.44729371041224,70.12586799432894,70.29915898690624,123086
2019-11-01,ALFA,68.8823873117144,69.03636537701314,68.47906407049153,68.63509236812773,106207
2019-11-04,ALFA,66.52041549544975,66.64119016633286,66.45932958104355,66.5226709222712,110371
2019-11-05,ALFA,66.82096162413734,66.90537498747689,66.6047046451319,66.76839265402705,152125
2019-11-06,ALFA,65.7701575328852,65.83800674698266,65.46633069874774,65.59485936202175,188807
2019-11-07,ALFA,65.46890256218018,65.59329012695929,65.28031582263553,65.55507326390254,123487
2019-11-08,ALFA,64.84207844072898,64.92377077092692,64.79912000158619,64.83841569594895,205046
2019-11-11,ALFA,62.43941604440003,62.59786922788243,62.36677931365213,62.46463796579137,143548
2019-11-12,ALFA,62.94066395439648,63.12793472028064,62.814538121000595,62.948797421728905,143890
2019-11-13,ALFA,62.400987382918146,62.5849030962964,62.32352281087708,62.41774766860795,132054
2019-11-14,ALFA,62.46826272948691,62.687953515256986,62.325456507168425,62.53691673403232,101600
2019-11-15,ALFA,61.407831514542075,61.559577534330806,61.24265426073085,61.38983720616554,172357
2019-11-18,ALFA,60.8766376608451,61.10568044060637,60.83059727401736,60.973826841294176,249737
2019-11-19,ALFA,63.1105782584675,63.1832006828319,62.904640868219495,63.01710346980274,160224
2019-11-20,ALFA,63.26058877790393,63.43569330173998,63.08949024613858,63.20149760802243,102471
2019-11-21,ALFA,63.90147387049727,64.08801414362263,63.81052916984001,63.94880840914833,197814
2019-11-22,ALFA,62.23871647887677,62.39868816421631,62.0624370055934,62.28028701233306,108423
2019-11-25,ALFA,65.5232295143507,65.57417210027026,65.32791788619866,65.49616218763676,120299
2019-11-26,ALFA,68.01256729620138,68.20428338449662,67.8600135125366,68.0941316710006,153340
2019-11-27,ALFA,70.27632062097479,70.39233949495403,69.92562607453964,70.08582942611933,167830
2019-11-28,ALFA,71.36943102360189,71.55937427135206,71.21313174378648,71.3311341513476,126479
2019-11-29,ALFA,71.41194536204135,71.54524436680313,71.16983165489204,71.3698446670001,151853
2019-12-02,ALFA,72.12470181261288,72.2293548539288,71.88991220103388,72.05105355863974,194617
2019-12-03,ALFA,73.60533921332912,73.88610761048147,73.43439429791428,73.66937225679904,201399
2019-12-04,ALFA,72.83938570990571,72.89596745276899,72.5275785413123,72.72059552828826,222540
2019-12-05,ALFA,72.07416922396123,72.1863433758919,71.97638288794468,72.06178900505586,262328
2019-12-06,ALFA,69.69682230227498,69.73899317922044,69.42240612055159,69.5976304921684,199281
2019-12-09,ALFA,68.4747928477194,68.65607822564901,68.40713280168826,68.4951310857491,154170
2019-12-10,ALFA,71.0806698075578,71.27935388312389,70.84378017577117,70.94049724892855,201758
2019-12-11,ALFA,70.50302771172342,70.58763792459332,70.36626073951517,70.46060933695291,182897
2019-12-12,ALFA,70.23724113056299,70.42307862944266,69.8017858549159,70.00805153422938,184719
2019-12-13,ALFA,70.45310987838414,70.578926299511,70.26701904559584,70.49218245623598,170127
2019-12-16,ALFA,68.18393956501828,68.37328127894867,68.0094593458106,68.16302550646368,129571
2019-12-17,ALFA,69.4364929772069,69.70995910673314,69.27556405141345,69.54410304442267,125866
2019-12-18,ALFA,71.37593739308386,71.61210904571546,71.23995324292824,71.43265115762533,158850
2019-12-19,ALFA,72.08335375728709,72.12264036645897,71.80999658308448,72.01652027880812,168927
2019-12-20,ALFA,74.6983589856481,74.91550904936047,74.44223137336147,74.57203495350304,137329
2019-12-23,ALFA,72.86374941077813,73.03255121815924,72.43584313134683,72.54112164586996,180924
2019-12-24,ALFA,75.40808277811612,75.51418383860249,75.33964328126933,75.41901426344644,273810
2019-12-25,ALFA,74.18430229909026,74.47947247505981,74.00139985349925,74.28829254504146,105231
2019-12-26,ALFA,72.41800497344832,72.5051819848024,72.16728035312762,72.33626581477668,188256
2019-12-27,ALFA,71.87128463613654,72.18615539400149,71.76628876788071,71.99307826617094,160092
2019-12-30,ALFA,74.95705743669158,75.0156327023858,74.8515023321915,74.8936662331489,182164
2019-12-31,ALFA,74.82354422505799,75.0491274742122,74.62919056880742,74.87995755512364,146140
2020-01-01,ALFA,73.46894169400802,73.60498752699169,73.40681128716936,73.44563060495939,156919
2020-01-02,ALFA,71.61021307682847,71.66330031831677,71.33168850133637,71.49320949550152,168110
2020-01-03,ALFA,71.33990285345628,71.43057913985918,71.13118778215272,71.3517543901081,150933
2020-01-06,ALFA,68.53818230215836,68.57457676855859,68.33330186915394,68.44240956361394,111286
2020-01-07,ALFA,66.70290093544484,66.81442284381778,66.54321180422819,66.61565189655687,153510
2020-01-08,ALFA,68.63052478135363,68.9092345138489,68.47527035065684,68.82298808118192,114221
2020-01-09,ALFA,70.68061099308932,70.91759100948379,70.5008828967495,70.77632897960382,191625
2020-01-10,ALFA,70.43638134598656,70.68954555150198,70.3049417200079,70.60178086465831,102090
2020-01-13,ALFA,70.1410845229223,70.22874669455939,69.7270788021808,69.9311089797236,210483
2020-01-14,ALFA,70.02167568724225,70.19788304300552,69.97762002322087,70.03274701631982,181206
2020-01-15,ALFA,73.78210536407191,73.82787661624565,73.45588353145068,73.58554044396008,181379
2020-01-16,ALFA,74.04827882126924,74.43477015306523,73.87825398632965,74.2301001382276,94742
2020-01-17,ALFA,75.61247389476867,75.87657414034646,75.41160170755794,75.67749241192251,149918
2020-01-20,ALFA,75.4641804354605,75.62790085845484,75.30221096941692,75.37367569315879,217160
2020-01-21,ALFA,75.50730466190589,75.65703971880212,75.29828713704389,75.48700530738213,142963
2020-01-22,ALFA,76.59729380158281,76.80646234000832,76.39209606283968,76.53611925912564,124303
2020-01-23,ALFA,76.61175980412668,76.83005709931591,76.49750223563947,76.7561159794402,138805
2020-01-24,ALFA,73.92966623796977,73.9812264805984,73.71611837071592,73.77730096946486,160000
2020-01-27,ALFA,75.89163134208209,75.97501920154676,75.60139850431916,75.80328078815668,131551
2020-01-28,ALFA,74.89320892013082,75.07942681716611,74.78126448285258,74.84811755056133,221561
2020-01-29,ALFA,78.17517205899613,78.30156206415623,78.07554017497797,78.25565137770208,160144
2020-01-30,ALFA,79.44790201346068,79.60338291528363,79.31204741333727,79.40933288527864,141649
2020-01-31,ALFA,79.5107636195032,79.7832730308023,79.29779124947528,79.545543712802,117555
2020-02-03,ALFA,80.10135795564985,80.5120914312255,79.9265962183296,80.3001600180615,183709
2020-02-04,ALFA,80.12953690128519,80.28013160344946,79.92987785429752,80.13559789934094,182666
2020-02-05,ALFA,79.32113167919906,79.39207714520295,79.23180262040563,79.33978411313747,133512
2020-02-06,ALFA,79.83102842322343,80.03686744407814,79.53964749161014,79.70401192929825,93052
2020-02-07,ALFA,80.94375321515928,81.37818436358884,80.78758317414834,81.21595984749102,180356
2020-02-10,ALFA,80.47475711342679,80.53811750454021,80.23865700155685,80.44637565274854,155328
2020-02-11,ALFA,79.28320550900196,79.4792158412313,79.0639701896845,79.42086983830882,177019
2020-02-12,ALFA,78.88622422985556,79.10505990507939,78.80664823078575,78.8484688222389,265479
2020-02-13,ALFA,80.50240814670184,80.6773399325225,80.28143476627157,80.4572378375277,161666
2020-02-14,ALFA,82.95470770462462,83.17900366163086,82.90248029186078,82.96551538716456,143134
2020-02-17,ALFA,83.71809190859197,83.94391704544513,83.46029397993117,83.61683696219492,122170
2020-02-18,ALFA,84.50369448341142,84.825247141798,84.40067756552337,84.66189786169402,150526
2020-02-19,ALFA,83.70842445420433,83.85856521354391,83.46368912451491,83.56956687682836,169421
2020-02-20,ALFA,85.04970132557915,85.27431689540145,84.93212893666899,85.14013021588548,164938
